timestamp_utc,phase,project,module,arm,sample_index,class_key,focal_class,test_class,status,duration_sec,detail
2026-07-24T01:20:48+00:00,baseline_reuse,,,,,,,,PASS,,source_run=20260723_215359_ccfee980; reused baseline artifacts; rows=60
2026-07-24T01:20:48+00:00,generation_workers,,,,,,,,PASS,,workers=4; classes=60
2026-07-24T01:20:48+00:00,class_sandbox_start,3713233,core,,0,3713233:core/src/main/java/org/junithelper/core/file/filesearcherfactory.java,FileSearcherFactory,FileSearcherFactory_RBL4Test_5e446228,START,,
2026-07-24T01:20:48+00:00,class_sandbox_start,3713233,core,,1,3713233:core/src/main/java/org/junithelper/core/extractor/constructormetaextractor.java,ConstructorMetaExtractor,ConstructorMetaExtractor_RBL4Test_aefe9473,START,,
2026-07-24T01:20:48+00:00,class_sandbox_start,3847504,modules/weblounge-common,,2,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/scheduler/quartzjob.java,QuartzJob,QuartzJob_RBL4Test_b84fb44f,START,,
2026-07-24T01:20:48+00:00,class_sandbox_start,3847504,modules/weblounge-common,,3,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/pageimpl.java,PageImpl,PageImpl_RBL4Test_f985aed1,START,,
2026-07-24T01:20:52+00:00,class_agone_env,3713233,core,,1,3713233:core/src/main/java/org/junithelper/core/extractor/constructormetaextractor.java,ConstructorMetaExtractor,ConstructorMetaExtractor_RBL4Test_aefe9473,PASS,,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-24T01:20:52+00:00,class_agone_env,3713233,core,,0,3713233:core/src/main/java/org/junithelper/core/file/filesearcherfactory.java,FileSearcherFactory,FileSearcherFactory_RBL4Test_5e446228,PASS,,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-24T01:20:52+00:00,maven_reactor_prewarm,3847504,modules/weblounge-common,,3,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/pageimpl.java,PageImpl,,START,,prewarm reactor dependencies for -pl modules/weblounge-common; synthesized placeholder test hidden during prewarm: PageImpl_RBL4Test_f985aed1.java
2026-07-24T01:21:06+00:00,maven_reactor_prewarm,3847504,modules/weblounge-common,,3,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/pageimpl.java,PageImpl,,PASS,13.896,"pi\${env.WEBLOUNGE_HOME}\lib\weblounge
[INFO] Executed tasks
[INFO] 
[INFO] ---------------< ch.entwine.weblounge:weblounge-common >----------------
[INFO] Building Weblounge Common 4.0.0-SNAPSHOT                           [3/3]
[INFO]   from modules\weblounge-common\pom.xml
[INFO] -------------------------------[ bundle ]-------------------------------
[WARNING] Parameter 'encoding' is unknown for plugin 'maven-surefire-plugin:2.16:test (default-test)'
[INFO] 
[INFO] --- resources:2.6:resources (default-resources) @ weblounge-common ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 6 resources
[INFO] 
[INFO] --- compiler:3.1:compile (default-compile) @ weblounge-common ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 185 source files to D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_test\003_3847504_f985aed1\compiledrepos\3847504\modules\weblounge-common\target\classes
[WARNING] /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_test/003_3847504_f985aed1/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/testing/MockHttpSession.java: Some input files use or override a deprecated API.
[WARNING] /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_test/003_3847504_f985aed1/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/testing/MockHttpSession.java: Recompile with -Xlint:deprecation for details.
[WARNING] /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_test/003_3847504_f985aed1/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/PageletRendererImpl.java: Some input files use unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_test/003_3847504_f985aed1/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/PageletRendererImpl.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:2.6:testResources (default-testResources) @ weblounge-common ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 1 resource
[INFO] Copying 39 resources
[INFO] 
[INFO] --- compiler:3.1:testCompile (default-testCompile) @ weblounge-common ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 97 source files to D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_test\003_3847504_f985aed1\compiledrepos\3847504\modules\weblounge-common\target\test-classes
[INFO] 
[INFO] --- surefire:2.16:test (default-test) @ weblounge-common ---
[WARNING]  Parameter 'systemProperties' is deprecated: Use systemPropertyVariables instead.
[INFO] Tests are skipped.
[INFO] 
[INFO] --- bundle:2.4.0:bundle (default-bundle) @ weblounge-common ---
[INFO] 
[INFO] --- checkstyle:2.11:check (default) @ weblounge-common ---
[INFO] 
[INFO] --- install:2.5.1:install (default-install) @ weblounge-common ---
[INFO] Installing D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_test\003_3847504_f985aed1\compiledrepos\3847504\modules\weblounge-common\target\weblounge-common-4.0.0-SNAPSHOT.jar to C:\Users\admin\.m2\repository\ch\entwine\weblounge\weblounge-common\4.0.0-SNAPSHOT\weblounge-common-4.0.0-SNAPSHOT.jar
[INFO] Installing D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_test\003_3847504_f985aed1\compiledrepos\3847504\modules\weblounge-common\pom.xml to C:\Users\admin\.m2\repository\ch\entwine\weblounge\weblounge-common\4.0.0-SNAPSHOT\weblounge-common-4.0.0-SNAPSHOT.pom
[INFO] 
[INFO] --- bundle:2.4.0:install (default-install) @ weblounge-common ---
[INFO] Installing ch/entwine/weblounge/weblounge-common/4.0.0-SNAPSHOT/weblounge-common-4.0.0-SNAPSHOT.jar
[INFO] Writing OBR metadata
[INFO] 
[INFO] --- antrun:1.7:run (deploy) @ weblounge-common ---
[INFO] Executing tasks

[INFO] Deploy to stage:
     [copy] Copying 1 file to D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_test\003_3847504_f985aed1\compiledrepos\3847504\modules\weblounge-common\${env.WEBLOUNGE_HOME}\lib\weblounge
[INFO] Executed tasks
[INFO] ------------------------------------------------------------------------
[INFO] Reactor Summary for Weblounge 4.0.0-SNAPSHOT:
[INFO] 
[INFO] Weblounge .......................................... SUCCESS [  0.981 s]
[INFO] Weblounge Common API ............................... SUCCESS [  2.598 s]
[INFO] Weblounge Common ................................... SUCCESS [  6.344 s]
[INFO] ------------------------------------------------------------------------
[INFO] BUILD SUCCESS
[INFO] ------------------------------------------------------------------------
[INFO] Total time:  10.946 s
[INFO] Finished at: 2026-07-24T08:21:06+07:00
[INFO] ------------------------------------------------------------------------

     [copy] Warning: Could not find file D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_test\003_3847504_f985aed1\compiledrepos\3847504\target\weblounge-base-4.0.0-SNAPSHOT.jar to copy."
2026-07-24T01:21:06+00:00,maven_reactor_prewarm_wait,3847504,modules/weblounge-common,,2,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/scheduler/quartzjob.java,QuartzJob,,PASS,13.874,waited 13.874s for same repo prewarm lock: maven:modules/weblounge-common
2026-07-24T01:21:06+00:00,maven_reactor_prewarm,3847504,modules/weblounge-common,,2,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/scheduler/quartzjob.java,QuartzJob,,START,,prewarm reactor dependencies for -pl modules/weblounge-common; synthesized placeholder test hidden during prewarm: QuartzJob_RBL4Test_b84fb44f.java
2026-07-24T01:21:10+00:00,class_agone_env,3847504,modules/weblounge-common,,3,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/pageimpl.java,PageImpl,PageImpl_RBL4Test_f985aed1,PASS,,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
